Actual,Day,Predicted
321,1173,148.175982845682
231,1174,27.2519841450591
51,1175,47.8113943185724
40,1176,167.087532793098
167,1177,155.356021591712
313,1178,174.612548525889
272,1179,183.66700624981
324,1180,165.043707768978
274,1181,41.6399529586051
69,1182,46.7876140540926
57,1183,175.186549324277
362,1184,200.445547228385
360,1185,192.905076240378
384,1186,205.082093724302
404,1187,171.136178722941
325,1188,55.8458439127157
103,1189,57.7959338201527
95,1190,176.15015502593
371,1191,202.312861736259
381,1192,199.695458881534
352,1193,190.926515886761
391,1194,171.924779136841
201,1195,24.8535888890286
39,1196,46.6557023681765
46,1197,169.504972957945
177,1198,142.507314308775
384,1199,175.989153729964
237,1200,181.742789990226
387,1201,167.800453785272
306,1202,48.5913745115183
106,1203,57.2482460878214
88,1204,143.233349387308
103,1205,178.278479983943
386,1206,215.813134361103
390,1207,212.417414644706
382,1208,170.14712618739
337,1209,59.049686189893
43,1210,54.177823773103
67,1211,189.832239366629
393,1212,204.731909313278
0,1213,0
0,1214,0
0,1215,0
0,1216,0
0,1217,0
0,1218,0
0,1219,0
